47	1001
Ole Wolter, Markus Jesswein, Andreas Engel
Institute for Atmospheric and Environmental Sciences, Goethe University Frankfurt, Altenhoeferallee 1,  60438 Frankfurt/Main, Germany 
HALO | GhOST-ECD | mixing ratios of long-lived and very short-lived tracers measured with an in-situ GC-ECD instrument, integrated under usage of constant baseline
PHILEAS
1	1
2023    09  22	2024   02  19
0
Mean sample time in UT seconds past midnight of flight date
4
1	1	1	1
99999	99999	99999	99999
Time_Start    [s]
Time_End    [s]
SF6   [ppt]
CFC12 [ppt]
27
------------------------------------------------------------------------
PHILEAS flight 19 on 22.09.2023
FINAL DATA
------------------------------------------------------------------------
Please inform the authors about the use of the data
Before publication, the authors of the data have to give their consent
Please adhere in all cases to the PHILEAS data protocol
Contact: Andreas Engel (an.engel@iau.uni-frankfurt.de, phone +49 69 798 40259)
------------------------------------------------------------------------
Calibration Scale, Precision, Accuracy and Detection Limit are given separately for each dependent variable
Primary calibration reference flasks: TO-Mutter (UEA scales), AGAGE J-256 (all other scales)
Calibration Scales
SIO-05	SIO-05
------------------------------------------------------------------------
Instrument precision in [%]
NaN NaN NaN	0.53	0.29
------------------------------------------------------------------------
Detection limit (S/N 3/1) in [ppt] per 100 mL air at STP
NaN	NaN	NaN	NaN	NaN
Values below detection limit are marked as 0.00
In case no measurements are available, the missing data value is used
------------------------------------------------------------------------
SF6 data non-linearity below measurement precision. no correction applied
F12 mixing ratio data has been corrected for detector non-linearity by applying a second order polynom:
k = a0 + a1 * mr_F12 + a2 * mr_F12^2
coefficients: a0 = -0.04257; a1 = 1.04244; a2 = 0.00013
------------------------------------------------------------------------
2
UTC	Time_Start	Time_End	SF6  CFC12
[s]	[s]	[s]	[ppt]	[ppt]	
78808.00006091595	78808.00006091595	78808.00006091595	11.5712844313283	485.1570315641053
78869.00005191565	78869.00005191565	78869.00005191565	11.551522004506074	486.5905971349037
78931.00003749132	78931.00003749132	78931.00003749132	11.556036861932684	485.47541591827803
78992.00002849102	78992.00002849102	78992.00002849102	11.525260809550687	485.8204257906417
79054.00005429983	79054.00005429983	79054.00005429983	11.565453917611228	487.0430909306972
79115.00004529953	79115.00004529953	79115.00004529953	11.58859569220123	484.6711402456868
79177.0000308752	79177.0000308752	79177.0000308752	11.606632836922275	486.55792258241434
79238.00006210804	79238.00006210804	79238.00006210804	11.617765779694713	486.8617098103187
79300.00004768372	79300.00004768372	79300.00004768372	11.657070195336823	487.4262584357023
