47	1001
Ole Wolter, Markus Jesswein, Andreas Engel
Institute for Atmospheric and Environmental Sciences, Goethe University Frankfurt, Altenhoeferallee 1,  60438 Frankfurt/Main, Germany 
HALO | GhOST-ECD | mixing ratios of long-lived and very short-lived tracers measured with an in-situ GC-ECD instrument, integrated under usage of constant baseline
PHILEAS
1	1
2023    08  21	2024   02  19
0
Mean sample time in UT seconds past midnight of flight date
4
1	1	1	1
99999	99999	99999	99999
Time_Start    [s]
Time_End    [s]
SF6   [ppt]
CFC12 [ppt]
27
------------------------------------------------------------------------
PHILEAS flight 07 on 21.08.2023
FINAL DATA
------------------------------------------------------------------------
Please inform the authors about the use of the data
Before publication, the authors of the data have to give their consent
Please adhere in all cases to the PHILEAS data protocol
Contact: Andreas Engel (an.engel@iau.uni-frankfurt.de, phone +49 69 798 40259)
------------------------------------------------------------------------
Calibration Scale, Precision, Accuracy and Detection Limit are given separately for each dependent variable
Primary calibration reference flasks: TO-Mutter (UEA scales), AGAGE J-256 (all other scales)
Calibration Scales
SIO-05	SIO-05
------------------------------------------------------------------------
Instrument precision in [%]
NaN NaN NaN	0.43	0.18
------------------------------------------------------------------------
Detection limit (S/N 3/1) in [ppt] per 100 mL air at STP
NaN	NaN	NaN	NaN	NaN
Values below detection limit are marked as 0.00
In case no measurements are available, the missing data value is used
------------------------------------------------------------------------
SF6 data non-linearity below measurement precision. no correction applied
F12 mixing ratio data has been corrected for detector non-linearity by applying a second order polynom:
k = a0 + a1 * mr_F12 + a2 * mr_F12^2
coefficients: a0 = -0.04257; a1 = 1.04244; a2 = 0.00013
------------------------------------------------------------------------
2
UTC	Time_Start	Time_End	SF6  CFC12
[s]	[s]	[s]	[ppt]	[ppt]	
30980.000057816505	30980.000057816505	30980.000057816505	nan	nan
31041.000048816204	31041.000048816204	31041.000048816204	nan	nan
31103.00003439188	31103.00003439188	31103.00003439188	nan	nan
31164.000065624714	31164.000065624714	31164.000065624714	nan	nan
31226.00005120039	31226.00005120039	31226.00005120039	nan	nan
31287.00004220009	31287.00004220009	31287.00004220009	nan	nan
31349.000027775764	31349.000027775764	31349.000027775764	nan	nan
31410.0000590086	31410.0000590086	31410.0000590086	nan	nan
31533.000035583973	31533.000035583973	31533.000035583973	11.539697320849308	488.557045751043
31595.000061392784	31595.000061392784	31595.000061392784	11.63990455013923	488.64567228080153
31656.000052392483	31656.000052392483	31656.000052392483	11.5631865194422	489.91139153648254
